BLUEPRINTTYPEID;PARENTBLUEPRINTTYPEID;PRODUCTTYPEID;PRODUCTIONTIME;TECHLEVEL;RESEARCHPRODUCTIVITYTIME;RESEARCHMATERIALTIME;RESEARCHCOPYTIME;RESEARCHTECHTIME;PRODUCTIVITYMODIFIER;MATERIALMODIFIER;WASTEFACTOR;MAXPRODUCTIONLIMIT
31581;;31580;7500;2;150000;150000;150000;112500;1500;5;10;10
31583;;31582;15000;2;300000;300000;300000;225000;3000;5;10;10
31585;;31584;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31587;;31586;1500;1;30000;30000;30000;22500;300;5;10;300
31589;;31588;3000;1;60000;60000;60000;45000;600;5;10;300
31591;;31590;12000;1;240000;240000;240000;180000;2400;5;10;300
31593;;31592;7500;2;150000;150000;150000;112500;1500;5;10;10
31595;;31594;15000;2;300000;300000;300000;225000;3000;5;10;10
31597;;31596;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31599;;31598;1500;1;30000;30000;30000;22500;300;5;10;300
31601;;31600;3000;1;60000;60000;60000;45000;600;5;10;300
31603;;31602;12000;1;240000;240000;240000;180000;2400;5;10;300
31605;;31604;7500;2;150000;150000;150000;112500;1500;5;10;10
31607;;31606;15000;2;300000;300000;300000;225000;3000;5;10;10
31609;;31608;1500;1;30000;30000;30000;22500;300;5;10;300
31611;;31610;3000;1;60000;60000;60000;45000;600;5;10;300
31613;;31612;12000;1;240000;240000;240000;180000;2400;5;10;300
31615;;31614;7500;2;150000;150000;150000;112500;1500;5;10;10
31617;;31616;15000;2;300000;300000;300000;225000;3000;5;10;10
31619;;31618;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31621;;31620;1500;1;30000;30000;30000;22500;300;5;10;300
31623;;31622;3000;1;60000;60000;60000;45000;600;5;10;300
31625;;31624;12000;1;240000;240000;240000;180000;2400;5;10;300
31627;;31626;7500;2;150000;150000;150000;112500;1500;5;10;10
31629;;31628;15000;2;300000;300000;300000;225000;3000;5;10;10
31631;;31630;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31633;;31632;1500;1;30000;30000;30000;22500;300;5;10;300
31635;;31634;3000;1;60000;60000;60000;45000;600;5;10;300
31637;;31636;12000;1;240000;240000;240000;180000;2400;5;10;300
31639;;31638;7500;2;150000;150000;150000;112500;1500;5;10;10
31641;;31640;15000;2;300000;300000;300000;225000;3000;5;10;10
31643;;31642;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31645;;31644;1500;1;30000;30000;30000;22500;300;5;10;300
31647;;31646;3000;1;60000;60000;60000;45000;600;5;10;300
31649;;31648;12000;1;240000;240000;240000;180000;2400;5;10;300
31651;;31650;7500;2;150000;150000;150000;112500;1500;5;10;10
31653;;31652;15000;2;300000;300000;300000;225000;3000;5;10;10
31655;;31654;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31657;;31656;1500;1;30000;30000;30000;22500;300;5;10;300
31659;;31658;3000;1;60000;60000;60000;45000;600;5;10;300
31661;;31660;12000;1;240000;240000;240000;180000;2400;5;10;300
31663;;31662;7500;2;150000;150000;150000;112500;1500;5;10;10
31665;;31664;15000;2;300000;300000;300000;225000;3000;5;10;10
31667;;31666;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31669;;31668;1500;1;30000;30000;30000;22500;300;5;10;300
31671;;31670;3000;1;60000;60000;60000;45000;600;5;10;300
31673;;31672;12000;1;240000;240000;240000;180000;2400;5;10;300
31675;;31674;7500;2;150000;150000;150000;112500;1500;5;10;10
31677;;31676;15000;2;300000;300000;300000;225000;3000;5;10;10
31679;;31678;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31681;;31680;1500;1;30000;30000;30000;22500;300;5;10;300
31683;;31682;3000;1;60000;60000;60000;45000;600;5;10;300
31685;;31684;12000;1;240000;240000;240000;180000;2400;5;10;300
31687;;31686;7500;2;150000;150000;150000;112500;1500;5;10;10
31689;;31688;15000;2;300000;300000;300000;225000;3000;5;10;10
31691;;31690;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31693;;31692;1500;1;30000;30000;30000;22500;300;5;10;300
31695;;31694;3000;1;60000;60000;60000;45000;600;5;10;300
31697;;31696;12000;1;240000;240000;240000;180000;2400;5;10;300
31699;;31698;7500;2;150000;150000;150000;112500;1500;5;10;10
31701;;31700;15000;2;300000;300000;300000;225000;3000;5;10;10
31703;;31702;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31705;;31704;1500;1;30000;30000;30000;22500;300;5;10;300
31707;;31706;3000;1;60000;60000;60000;45000;600;5;10;300
31709;;31708;12000;1;240000;240000;240000;180000;2400;5;10;300
31711;;31710;7500;2;150000;150000;150000;112500;1500;5;10;10
31713;;31712;15000;2;300000;300000;300000;225000;3000;5;10;10
31715;;31714;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31717;;31716;1500;1;30000;30000;30000;22500;300;5;10;300
31719;;31718;3000;1;60000;60000;60000;45000;600;5;10;300
31721;;31720;12000;1;240000;240000;240000;180000;2400;5;10;300
31723;;31722;7500;2;150000;150000;150000;112500;1500;5;10;10
31725;;31724;15000;2;300000;300000;300000;225000;3000;5;10;10
31727;;31726;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31729;;31728;1500;1;30000;30000;30000;22500;300;5;10;300
31731;;31730;3000;1;60000;60000;60000;45000;600;5;10;300
31733;;31732;12000;1;240000;240000;240000;180000;2400;5;10;300
31735;;31734;7500;2;150000;150000;150000;112500;1500;5;10;10
31737;;31736;15000;2;300000;300000;300000;225000;3000;5;10;10
31739;;31738;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31741;;31740;1500;1;30000;30000;30000;22500;300;5;10;300
31743;;31742;3000;1;60000;60000;60000;45000;600;5;10;300
31745;;31744;12000;1;240000;240000;240000;180000;2400;5;10;300
31747;;31746;7500;2;150000;150000;150000;112500;1500;5;10;10
31749;;31748;15000;2;300000;300000;300000;225000;3000;5;10;10
31751;;31750;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31753;;31752;1500;1;30000;30000;30000;22500;300;5;10;300
31755;;31754;3000;1;60000;60000;60000;45000;600;5;10;300
31757;;31756;12000;1;240000;240000;240000;180000;2400;5;10;300
31759;;31758;7500;2;150000;150000;150000;112500;1500;5;10;10
31761;;31760;15000;2;300000;300000;300000;225000;3000;5;10;10
31763;;31762;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31765;;31764;1500;1;30000;30000;30000;22500;300;5;10;300
31767;;31766;3000;1;60000;60000;60000;45000;600;5;10;300
31769;;31768;12000;1;240000;240000;240000;180000;2400;5;10;300
31771;;31770;7500;2;150000;150000;150000;112500;1500;5;10;10
31773;;31772;15000;2;300000;300000;300000;225000;3000;5;10;10
31775;;31774;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31777;;31776;1500;1;30000;30000;30000;22500;300;5;10;300
31779;;31778;3000;1;60000;60000;60000;45000;600;5;10;300
31781;;31780;12000;1;240000;240000;240000;180000;2400;5;10;300
31783;;31782;7500;2;150000;150000;150000;112500;1500;5;10;10
31785;;31784;15000;2;300000;300000;300000;225000;3000;5;10;10
31787;;31786;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31789;;31788;1500;1;30000;30000;30000;22500;300;5;10;300
31791;;31790;3000;1;60000;60000;60000;45000;600;5;10;300
31793;;31792;12000;1;240000;240000;240000;180000;2400;5;10;300
31795;;31794;7500;2;150000;150000;150000;112500;1500;5;10;10
31797;;31796;15000;2;300000;300000;300000;225000;3000;5;10;10
31799;;31798;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31801;;31800;1500;1;30000;30000;30000;22500;300;5;10;300
31803;;31802;3000;1;60000;60000;60000;45000;600;5;10;300
31805;;31804;12000;1;240000;240000;240000;180000;2400;5;10;300
31811;;31810;7500;2;150000;150000;150000;112500;1500;5;10;10
31813;;31812;15000;2;300000;300000;300000;225000;3000;5;10;10
31815;;31814;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31817;;31816;1500;1;30000;30000;30000;22500;300;5;10;300
31819;;31818;3000;1;60000;60000;60000;45000;600;5;10;300
31821;;31820;12000;1;240000;240000;240000;180000;2400;5;10;300
31823;;31822;7500;2;150000;150000;150000;112500;1500;5;10;10
31825;;31824;15000;2;300000;300000;300000;225000;3000;5;10;10
31827;;31826;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
31865;;31864;480;1;9600;9600;9600;7200;96;5;10;1000
31867;;31866;480;1;9600;9600;9600;7200;96;5;10;1000
31869;;31868;480;1;9600;9600;9600;7200;96;5;10;1000
31871;;31870;480;1;9600;9600;9600;7200;96;5;10;1000
31873;;31872;480;1;9600;9600;9600;7200;96;5;10;1000
31875;;31874;480;1;9600;9600;9600;7200;96;5;10;1000
31877;;31876;480;1;9600;9600;9600;7200;96;5;10;1000
31879;;31878;480;1;9600;9600;9600;7200;96;5;10;1000
31881;;31880;480;1;9600;9600;9600;7200;96;5;10;1000
31883;;31882;480;1;9600;9600;9600;7200;96;5;10;1000
31885;;31884;480;1;9600;9600;9600;7200;96;5;10;1000
31887;;31886;480;1;9600;9600;9600;7200;96;5;10;1000
31889;;31888;480;1;9600;9600;9600;7200;96;5;10;1000
31891;;31890;480;1;9600;9600;9600;7200;96;5;10;1000
31893;;31892;480;1;9600;9600;9600;7200;96;5;10;1000
31895;;31894;480;1;9600;9600;9600;7200;96;5;10;1000
31897;;31896;600;1;12000;12000;12000;9000;120;5;10;1000
31899;;31898;600;1;12000;12000;12000;9000;120;5;10;1000
31901;;31900;600;1;12000;12000;12000;9000;120;5;10;1000
31903;;31902;600;1;12000;12000;12000;9000;120;5;10;1000
31905;;31904;600;1;12000;12000;12000;9000;120;5;10;1000
31907;;31906;600;1;12000;12000;12000;9000;120;5;10;1000
31909;;31908;600;1;12000;12000;12000;9000;120;5;10;1000
31911;;31910;600;1;12000;12000;12000;9000;120;5;10;1000
31917;;31916;600;1;12000;12000;12000;9000;120;5;10;1000
31919;;31918;600;1;12000;12000;12000;9000;120;5;10;1000
31923;;31922;600;1;12000;12000;12000;9000;120;5;10;1000
31925;;31924;600;1;12000;12000;12000;9000;120;5;10;1000
31927;;31926;600;1;12000;12000;12000;9000;120;5;10;1000
31929;;31928;600;1;12000;12000;12000;9000;120;5;10;1000
31931;;31930;600;1;12000;12000;12000;9000;120;5;10;1000
31933;;31932;600;1;12000;12000;12000;9000;120;5;10;1000
31943;;31942;600;1;12000;12000;12000;9000;120;5;10;1000
31945;;31944;600;1;12000;12000;12000;9000;120;5;10;1000
31947;;31946;600;1;12000;12000;12000;9000;120;5;10;1000
31949;;31948;600;1;12000;12000;12000;9000;120;5;10;1000
31951;;31950;600;1;12000;12000;12000;9000;120;5;10;1000
31953;;31952;600;1;12000;12000;12000;9000;120;5;10;1000
32026;;32025;1500;1;30000;30000;30000;22500;300;5;10;300
32028;;32027;3000;1;60000;60000;60000;45000;600;5;10;300
32030;;32029;7500;2;150000;150000;150000;112500;1500;5;10;10
32032;;32031;15000;2;300000;300000;300000;225000;3000;5;10;10
32034;;32033;1500;1;30000;30000;30000;22500;300;5;10;300
32036;;32035;3000;1;60000;60000;60000;45000;600;5;10;300
32038;;32037;7500;2;150000;150000;150000;112500;1500;5;10;10
32040;;32039;15000;2;300000;300000;300000;225000;3000;5;10;10
32042;;32041;1500;1;30000;30000;30000;22500;300;5;10;300
32044;;32043;3000;1;60000;60000;60000;45000;600;5;10;300
32046;;32045;7500;2;150000;150000;150000;112500;1500;5;10;10
32048;;32047;15000;2;300000;300000;300000;225000;3000;5;10;10
32050;;32049;1500;1;30000;30000;30000;22500;300;5;10;300
32052;;32051;3000;1;60000;60000;60000;45000;600;5;10;300
32054;;32053;7500;2;150000;150000;150000;112500;1500;5;10;10
32056;;32055;15000;2;300000;300000;300000;225000;3000;5;10;10
32058;;32057;1500;1;30000;30000;30000;22500;300;5;10;300
32060;;32059;3000;1;60000;60000;60000;45000;600;5;10;300
32062;;32061;7500;2;150000;150000;150000;112500;1500;5;10;10
32064;;32063;15000;2;300000;300000;300000;225000;3000;5;10;10
32066;;32065;1500;1;30000;30000;30000;22500;300;5;10;300
32068;;32067;3000;1;60000;60000;60000;45000;600;5;10;300
32070;;32069;1500;1;30000;30000;30000;22500;300;5;10;300
32072;;32071;3000;1;60000;60000;60000;45000;600;5;10;300
32074;;32073;7500;2;150000;150000;150000;112500;1500;5;10;10
32076;;32075;15000;2;300000;300000;300000;225000;3000;5;10;10
32078;;32077;7500;2;150000;150000;150000;112500;1500;5;10;10
32080;;32079;15000;2;300000;300000;300000;225000;3000;5;10;10
32082;;32081;1500;1;30000;30000;30000;22500;300;5;10;300
32084;;32083;3000;1;60000;60000;60000;45000;600;5;10;300
32086;;32085;7500;2;150000;150000;150000;112500;1500;5;10;10
32088;;32087;15000;2;300000;300000;300000;225000;3000;5;10;10
32090;;32089;1500;1;30000;30000;30000;22500;300;5;10;300
32092;;32091;3000;1;60000;60000;60000;45000;600;5;10;300
32094;;32093;7500;2;150000;150000;150000;112500;1500;5;10;10
32096;;32095;15000;2;300000;300000;300000;225000;3000;5;10;10
32208;;32207;40000;2;240000;160000;400000;600000;8000;5;10;1000
32210;;32209;12000;1;240000;240000;240000;180000;2400;5;10;1000
32306;;32305;18000;1;360000;360000;360000;3600000;3600;5;10;10
32308;;32307;18000;1;360000;360000;360000;3600000;3600;5;10;10
32310;;32309;18000;1;360000;360000;360000;3600000;3600;5;10;10
32312;;32311;18000;1;360000;360000;360000;3600000;3600;5;10;10
32326;;32325;45000;1;270000;180000;450000;12000;9000;5;10;10
32341;;32340;45000;1;270000;180000;450000;12000;9000;5;10;10
32343;;32342;45000;1;270000;180000;450000;12000;9000;5;10;10
32345;;32344;45000;1;270000;180000;450000;12000;9000;5;10;10
32415;;32414;600;1;12000;12000;12000;9000;120;5;10;1000
32437;;32436;300;1;6000;6000;6000;4500;60;5;10;1000
32439;;32438;300;1;6000;6000;6000;4500;60;5;10;1000
32441;;32440;300;1;6000;6000;6000;4500;60;5;10;1000
32443;;32442;300;1;6000;6000;6000;4500;60;5;10;1000
32445;;32444;90000;1;540000;360000;900000;120000;18000;5;10;10
32773;;32772;600;1;12000;12000;12000;9000;120;5;10;300
32775;;32774;600;1;12000;12000;12000;9000;120;5;10;300
32781;;32780;600;1;12000;12000;12000;9000;120;5;10;300
32783;;32782;300;1;6000;6000;6000;4500;60;5;10;1500
32789;;32788;40000;2;240000;160000;400000;600000;8000;5;10;1000
32791;;32790;80000;2;480000;320000;1600000;1200000;16000;5;10;1000
32800;;32799;300;1;6000;6000;6000;4500;60;5;10;1000
32802;;32801;300;1;6000;6000;6000;4500;60;5;10;1000
32804;;32803;300;1;6000;6000;6000;4500;60;5;10;1000
32810;;32809;600;1;12000;12000;12000;120000;120;5;10;1000
32812;;32811;12000;1;240000;240000;240000;180000;2400;5;10;1000
32818;;32817;3000;1;60000;60000;60000;45000;600;5;10;300
32820;;32819;3000;1;60000;60000;60000;45000;600;5;10;300
32839;;18626;120;1;2400;2400;2400;24000;24;5;5;1000
32841;;32840;9000;1;180000;180000;180000;135000;1800;5;10;1000
32843;;32842;9000;1;180000;180000;180000;135000;1800;5;10;1000
32845;;32844;9000;1;180000;180000;180000;135000;1800;5;10;1000
32847;;32846;9000;1;180000;180000;180000;135000;1800;5;10;1000
32849;;32848;9000;1;180000;180000;180000;135000;1800;5;10;1000
32854;;18635;120;1;2400;2400;2400;24000;24;5;5;1000
32855;;18637;120;1;2400;2400;2400;24000;24;5;5;1000
32858;;17366;2000;1;12000;14000;16000;24000;24;5;10;10
32859;;3297;100;1;4800;5400;6000;24000;24;5;10;100
32860;;3293;200;1;4800;5400;6000;24000;24;5;10;100
32861;;3296;300;1;4800;5400;6000;24000;24;5;10;100
32862;;24445;600;1;4800;5400;6000;24000;24;5;10;100
32863;;11489;500;1;4800;5400;6000;24000;24;5;10;100
32864;;11488;400;1;4800;5400;6000;24000;24;5;10;100
32865;;3465;300;1;4800;5400;6000;24000;24;5;10;100
32866;;3466;200;1;4800;5400;6000;24000;24;5;10;100
32867;;3467;100;1;4800;5400;6000;24000;24;5;10;100
32868;;17363;100;1;4800;5400;6000;24000;24;5;10;100
32869;;17364;200;1;4800;5400;6000;24000;24;5;10;100
32870;;17365;300;1;4800;5400;6000;24000;24;5;10;100
32871;;17367;4000;1;12000;14000;16000;24000;24;5;10;10
32873;;32872;9000;1;180000;180000;180000;135000;1800;5;10;20
32875;;32874;9000;1;180000;180000;180000;135000;1800;5;10;20
32877;;32876;9000;1;180000;180000;180000;135000;1800;5;10;20
32879;;32878;9000;1;180000;180000;180000;135000;1800;5;10;20
32881;;32880;6000;1;120000;120000;120000;90000;1200;5;10;30
32982;;32787;480;1;9600;9600;9600;7200;96;5;10;1500
32984;;32983;6000;1;120000;120000;120000;90000;1200;5;10;1000
32986;;32985;6000;1;120000;120000;120000;90000;1200;5;10;1000
32988;;32987;6000;1;120000;120000;120000;90000;1200;5;10;1000
32990;;32989;6000;1;120000;120000;120000;90000;1200;5;10;1000
33004;;33003;600;1;4800;5400;6000;24000;24;5;10;1000
33006;;33005;600;1;4800;5400;6000;24000;24;5;10;1000
33008;;33007;600;1;4800;5400;6000;24000;24;5;10;1000
33010;;33009;600;1;4800;5400;6000;24000;24;5;10;1000
33012;;33011;600;1;4800;5400;6000;24000;24;5;10;1000
33067;;33017;120;1;120;120;120;120;0;0;0;1
33077;;33076;600;1;12000;12000;12000;9000;120;5;10;1000
33080;;33079;6000;1;120000;120000;120000;90000;1200;5;10;1000
33082;;33081;6000;1;120000;120000;120000;90000;1200;5;10;1000
33084;;33083;6000;1;120000;120000;120000;90000;1200;5;10;1000
33088;;33087;1800;1;36000;36000;36000;360000;360;5;10;1000
33102;;33101;600;1;12000;12000;12000;9000;120;5;10;1000
33104;;33103;600;1;12000;12000;12000;9000;120;5;10;1000
33112;;33111;1800;1;36000;36000;36000;360000;360;5;10;1000
33150;;33149;21600;1;432000;432000;432000;432000;4320;5;10;5
33152;;33151;15000;1;240000;360000;360000;225000;3000;5;10;1000
33154;;33153;15000;1;240000;360000;360000;225000;3000;5;10;1000
33156;;33155;15000;1;240000;360000;360000;225000;3000;5;10;1000
33158;;33157;15000;1;240000;360000;360000;225000;3000;5;10;1000
33177;;33176;600;1;12000;12000;12000;9000;120;5;10;300
33179;;33178;600;1;12000;12000;12000;9000;120;5;10;300
33181;;33180;600;1;12000;12000;12000;9000;120;5;10;300
33191;;33190;6000;1;120000;120000;120000;90000;1200;5;10;1000
33196;;33195;75;2;10000;10000;750000;1000000;15;5;10;1000
33198;;33197;4500;2;24000;24000;450000;67500;900;5;10;100
33200;;33199;4500;2;24000;24000;450000;67500;900;5;10;100
33202;;33201;4500;2;24000;24000;450000;67500;900;5;10;100
33271;;33270;600;1;12000;12000;12000;9000;120;5;10;300
33273;;33272;3000;2;18000;12000;700000;9000;120;5;10;100
33278;;33277;6000;1;120000;120000;120000;90000;1200;5;10;1000
33280;;33279;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33282;;33281;6000;1;120000;120000;120000;90000;1200;5;10;1000
33284;;33283;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33286;;33285;6000;1;120000;120000;120000;90000;1200;5;10;1000
33288;;33287;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33290;;33289;6000;1;120000;120000;120000;90000;1200;5;10;1000
33292;;33291;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33294;;33293;6000;1;120000;120000;120000;90000;1200;5;10;1000
33296;;33295;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33299;;33297;6000;1;120000;120000;120000;90000;1200;5;10;1000
33300;;33298;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33302;;33301;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33304;;33303;6000;1;120000;120000;120000;90000;1200;5;10;1000
33306;;33305;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33308;;33307;6000;1;120000;120000;120000;90000;1200;5;10;1000
33310;;33309;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33312;;33311;6000;1;120000;120000;120000;90000;1200;5;10;1000
33314;;33313;60000;2;1200000;1200000;1200000;900000;12000;5;10;10
33327;;3756;15000;1;240000;360000;360000;225000;3000;5;10;15
33396;;33395;12000;1;240000;240000;240000;2400000;2400;5;10;1000
33398;;33397;6000;1;120000;120000;120000;1200000;1200;5;10;1000
33401;;33400;600;1;12000;12000;12000;9000;120;5;10;300
33447;;33446;600;1;12000;12000;12000;120000;120;5;10;1000
33449;;33448;600;1;12000;12000;12000;9000;120;5;10;300
33451;;33450;10000;2;60000;40000;1000000;150000;2000;5;10;100
33460;;33459;600;1;12000;12000;12000;120000;120;5;10;1000
33469;;33468;6000;1;120000;120000;120000;1200000;1200;5;10;1000
33471;;33470;12000;1;240000;240000;240000;2400000;2400;5;10;1000
33473;;33472;18000;1;360000;360000;360000;3600000;3600;5;10;1000
33514;;33513;2000;1;120000;120000;120000;90000;400;5;10;1000
33515;;33477;12000;1;180000;180000;180000;15000;3000;5;10;10
33517;;33474;2700;1;32400;24300;27000;2430;540;5;10;20
33518;;33476;40000;1;480000;360000;400000;36000;8000;5;10;10
33519;;33475;10000;1;120000;90000;100000;9000;2000;5;10;10
33521;;33520;2700;1;32400;24300;27000;2430;540;5;10;1000
33523;;33522;2700;1;32400;24300;27000;2430;540;5;10;1000
33536;;33516;4500;2;120;120;120;120;5;5;5;10
33543;;33525;4500;1;120;120;120;120;5;5;5;10
33545;;33528;4500;1;120;120;120;120;5;5;5;10
33546;;33527;4500;1;120;120;120;120;5;5;5;10
33547;;33526;4500;1;120;120;120;120;5;5;5;10
33548;;33529;4500;1;120;120;120;120;5;5;5;10
