STATIONID;SECURITY;DOCKINGCOSTPERVOLUME;MAXSHIPVOLUMEDOCKABLE;OFFICERENTALCOST;OPERATIONID;STATIONTYPEID;CORPORATIONID;SOLARSYSTEMID;CONSTELLATIONID;REGIONID;STATIONNAME;X;Y;Z;REPROCESSINGEFFICIENCY;REPROCESSINGSTATIONSTAKE;REPROCESSINGHANGARFLAG
60013231;0;0;50000000;10000;17;3865;1000140;30002572;20000377;10000030;Hurjafren VII - Moon 10 - Genolution Biotech Production;5,54704E+11;-1,07795E+11;1,92694E+12;0,5;0,05;4
60013234;0;0;50000000;10000;18;3865;1000140;30002571;20000377;10000030;Oremmulf VII - Moon 11 - Genolution Biohazard Containment Facility;2,41706E+11;8208752640;1,2791E+12;0,5;0,05;4
60013237;0;0;50000000;10000;17;3865;1000140;30002090;20000308;10000042;Frerstorn VI - Genolution Biotech Production;-9,67447E+11;99997655040;1,87028E+11;0,5;0,05;4
60013240;0;0;50000000;10000;17;3865;1000140;30002093;20000308;10000042;Gebuladi X - Moon 3 - Genolution Biotech Production;9,91008E+11;-1,89948E+11;-2,41326E+12;0,5;0,05;4
60013243;0;0;50000000;10000;17;3865;1000140;30002095;20000308;10000042;Eszur I - Moon 1 - Genolution Biotech Production;-1,26779E+11;11706654720;-1,73367E+11;0,5;0,05;4
60013246;0;0;50000000;10000;17;3865;1000140;30002093;20000308;10000042;Gebuladi VIII - Moon 2 - Genolution Biotech Production;-5,65936E+11;1,08473E+11;-6,49487E+11;0,5;0,05;4
60013249;0;0;50000000;10000;17;3865;1000140;30002774;20000406;10000033;Huttaken VI - Genolution Biotech Production;-8,88014E+11;-1,795E+11;-4,68414E+11;0,5;0,05;4
60013252;0;0;50000000;10000;17;3865;1000140;30002769;20000406;10000033;Enderailen VIII - Moon 16 - Genolution Biotech Production;-2,63522E+12;3,19615E+11;-5,91704E+12;0,5;0,05;4
60013255;0;0;50000000;10000;18;3865;1000140;30002772;20000406;10000033;Rairomon VIII - Moon 1 - Genolution Biohazard Containment Facility;-8,11855E+11;-19695329280;1,9357E+11;0,5;0,05;4
60013258;0;0;50000000;10000;17;3865;1000140;30002771;20000406;10000033;Kulelen V - Moon 18 - Genolution Biotech Production;-24395243520;-644997120;8,01177E+11;0,5;0,05;4
60013261;0;0;50000000;10000;24;3868;1000141;30001290;20000188;10000015;6NJ8-V VI - Moon 6 - Guristas Production Shipyard;-8,20796E+11;-1,51451E+11;2,48894E+11;0,5;0,05;4
60013264;0;0;50000000;10000;20;3865;1000142;30001481;20000218;10000017;IAMZ-5 VIII - Moon 9 - Impro Factory;-1,35003E+11;-13834444800;7,21575E+11;0,3;0,05;4
60013267;0;0;50000000;10000;19;3865;1000142;30001485;20000218;10000017;KN7M-N IV - Moon 7 - Impro Research Center;-3,20205E+11;-20058071040;90015375360;0,25;0,05;4
60013270;0;0;50000000;10000;20;3865;1000142;30003427;20000499;10000042;Osvestmunnur VIII - Moon 10 - Impro Factory;-45285826560;-8779407360;1,01859E+12;0,3;0,05;4
60013273;0;0;50000000;10000;20;3865;1000142;30003423;20000499;10000042;Nein VII - Moon 4 - Impro Factory;-5,80638E+11;-46559846400;1,40795E+12;0,3;0,05;4
60013276;0;0;50000000;10000;20;3865;1000142;30005084;20000744;10000065;Miroona IV - Moon 19 - Impro Factory;6,09338E+11;10883850240;-3,08714E+11;0,3;0,05;4
60013279;0;0;50000000;10000;20;3865;1000142;30005084;20000744;10000065;Miroona IV - Moon 5 - Impro Factory;6,1543E+11;10991001600;-3,03307E+11;0,3;0,05;4
60013282;0;0;50000000;10000;20;3865;1000142;30003048;20000446;10000037;Carirgnottin IX - Moon 5 - Impro Factory;4,59757E+11;46956257280;5,3467E+11;0,3;0,05;4
60013285;0;0;50000000;10000;20;3865;1000142;30003052;20000446;10000037;Tolle VI - Moon 6 - Impro Factory;9,49243E+11;-1,29579E+11;3,15009E+11;0,3;0,05;4
60013288;0;0;50000000;10000;21;3865;1000142;30000185;20000026;10000002;Airaken V - Moon 6 - Impro Warehouse;-4,21829E+11;-48592773120;-7,52316E+11;0,5;0,05;4
60013291;0;0;50000000;10000;20;3865;1000142;30000182;20000026;10000002;Inaya IX - Moon 13 - Impro Factory;-4,16073E+11;16519618560;-1,73092E+12;0,3;0,05;4
60013294;0;0;50000000;10000;20;3865;1000142;30002270;20000333;10000043;Avair VII - Moon 12 - Impro Factory;-10524549120;601989120;-1,86038E+12;0,3;0,05;4
60013297;0;0;50000000;10000;19;3865;1000142;30002275;20000333;10000043;Clarelam VI - Moon 8 - Impro Research Center;4,36773E+12;-1,75537E+11;-1,52215E+12;0,25;0,05;4
60013300;0;0;50000000;10000;20;3865;1000142;30002725;20000399;10000032;Goinard IV - Moon 5 - Impro Factory;-9,45459E+11;42139607040;8,00058E+11;0,3;0,05;4
60013303;0;0;50000000;10000;20;3865;1000142;30002724;20000399;10000032;Assiettes IV - Impro Factory;-5,10988E+11;95719219200;1,97943E+11;0,3;0,05;4
60013306;0;0;50000000;10000;20;3865;1000142;30002578;20000378;10000030;Otraren VI - Moon 16 - Impro Factory;-7,47616E+11;77190389760;-8,16422E+11;0,3;0,05;4
60013309;0;0;50000000;10000;20;3865;1000142;30002574;20000378;10000030;Hrondedir VII - Moon 15 - Impro Factory;-2,23364E+12;-1,5686E+11;-2,42879E+12;0,3;0,05;4
60013312;0;0;50000000;10000;20;3865;1000142;30004273;20000625;10000054;Soliara IX - Moon 13 - Impro Factory;4,14249E+12;-4,13365E+11;1,53075E+12;0,3;0,05;4
60013315;0;0;50000000;10000;20;3865;1000142;30004275;20000625;10000054;Tukanas VIII - Moon 6 - Impro Factory;-7,9508E+11;-79239045120;3,26264E+12;0,3;0,05;4
60013318;0;0;50000000;10000;20;3865;1000142;30002413;20000354;10000028;Unertek IX - Moon 2 - Impro Factory;-1,00904E+12;23467008000;2,38657E+12;0,3;0,05;4
60013321;0;0;50000000;10000;19;3865;1000142;30002412;20000354;10000028;Ennur IX - Moon 7 - Impro Research Center;-1,14276E+12;46814699520;-6,46518E+11;0,25;0,05;4
60013324;0;0;50000000;10000;20;3865;1000142;30002672;20000391;10000032;Inghenges V - Moon 15 - Impro Factory;2,62486E+11;-46536499200;-1,14273E+12;0,3;0,05;4
60013327;0;0;50000000;10000;20;3865;1000142;30002672;20000391;10000032;Inghenges VI - Moon 4 - Impro Factory;-7,60765E+11;1,34882E+11;2,17784E+12;0,3;0,05;4
60013330;0;0;50000000;10000;20;3865;1000142;30003794;20000554;10000048;Stacmon V - Impro Factory;1,82593E+11;21159567360;-5,30572E+11;0,3;0,05;4
60013333;0;0;50000000;10000;20;3865;1000142;30003794;20000554;10000048;Stacmon VII - Moon 1 - Impro Factory;5,54434E+11;64234905600;-1,03352E+12;0,3;0,05;4
60013336;0;0;50000000;10000;20;3865;1000142;30003818;20000558;10000048;Aulbres IX - Moon 22 - Impro Factory;-7,51266E+11;1,49929E+11;-3,52834E+12;0,3;0,05;4
60013339;0;0;50000000;10000;20;3865;1000142;30003818;20000558;10000048;Aulbres VIII - Moon 15 - Impro Factory;2,60438E+11;-51975659520;-2,01035E+12;0,3;0,05;4
60013342;0;0;50000000;10000;20;3865;1000142;30001685;20000249;10000020;Ordat VI - Moon 2 - Impro Factory;-7,78772E+11;1,56466E+11;2,50319E+12;0,3;0,05;4
60013345;0;0;50000000;10000;20;3865;1000142;30001681;20000249;10000020;Teshkat VI - Impro Factory;1,96128E+11;1499013120;3,62568E+11;0,3;0,05;4
60013348;0;0;50000000;10000;20;3865;1000142;30003572;20000520;10000044;Vevelonel VI - Moon 1 - Impro Factory;-3,21144E+11;-44424437760;6,65451E+11;0,3;0,05;4
60013351;0;0;50000000;10000;20;3865;1000142;30003568;20000520;10000044;Meunvon IV - Moon 3 - Impro Factory;7,57121E+11;1,01434E+11;-8,17235E+11;0,3;0,05;4
60013354;1;0;50000000;10000;40;3868;1000143;30005204;20000761;10000067;Yulai VIII - Inner Circle Tribunal;-9,67709E+11;64121118720;-1,81346E+12;0,5;0,05;4
60013357;0;0;50000000;10000;35;57;1000144;30003274;20000478;10000041;X-BV98 VIII - Moon 5 - Intaki Bank Depository;-1,9981E+12;-3,13538E+11;1,18067E+12;0,5;0,05;4
60013360;0;0;50000000;10000;35;57;1000144;30003276;20000478;10000041;FD-MLJ VII - Moon 2 - Intaki Bank Depository;-9,49938E+11;1,46915E+11;-2,00047E+11;0,5;0,05;4
60013363;0;0;50000000;10000;35;57;1000144;30003289;20000480;10000041;ZN0-SR V - Moon 7 - Intaki Bank Depository;-4,46325E+11;-15669780480;-2,57055E+11;0,5;0,05;4
60013366;0;0;50000000;10000;35;57;1000144;30003289;20000480;10000041;ZN0-SR III - Intaki Bank Depository;-81279836160;-2855854080;-1,61706E+11;0,5;0,05;4
60013369;0;0;50000000;10000;35;57;1000144;30003323;20000484;10000041;TXW-EI I - Intaki Bank Depository;46750064640;-1148805120;-24250982400;0,5;0,05;4
60013372;0;0;50000000;10000;35;57;1000144;30003323;20000484;10000041;TXW-EI IX - Moon 2 - Intaki Bank Depository;-1,41472E+11;3477135360;-1,18654E+12;0,5;0,05;4
60013375;0;0;50000000;10000;35;57;1000144;30003344;20000487;10000041;KLYN-8 II - Moon 14 - Intaki Bank Depository;532193280;-53698560;3,02075E+11;0,5;0,05;4
60013378;0;0;50000000;10000;36;3868;1000144;30003345;20000487;10000041;D85-VD VII - Intaki Bank Vault;-1,60178E+11;16658472960;-8,50612E+11;0,5;0,05;4
60013381;0;0;50000000;10000;30;3868;1000145;30003269;20000478;10000041;F67E-Q VIII - Moon 2 - Intaki Commerce Trading Post;3,02124E+12;4,44392E+11;-1,15921E+12;0,5;0,05;4
60013384;0;0;50000000;10000;29;3870;1000145;30003278;20000478;10000041;X-M2LR VI - Moon 8 - Intaki Commerce Warehouse;9,37136E+11;1,46269E+11;24448081920;0,5;0,05;4
60013387;0;0;50000000;10000;30;3868;1000145;30003286;20000480;10000041;PC9-AY III - Intaki Commerce Trading Post;15193251840;2194759680;-1,25647E+11;0,5;0,05;4
60013390;0;0;50000000;10000;29;3870;1000145;30003286;20000480;10000041;PC9-AY VIII - Moon 7 - Intaki Commerce Warehouse;1,6292E+11;23536558080;-2,4739E+12;0,5;0,05;4
60013393;0;0;50000000;10000;30;3868;1000145;30003314;20000483;10000041;DP34-U V - Moon 1 - Intaki Commerce Trading Post;-1,26909E+11;11246346240;2,37132E+11;0,5;0,05;4
60013396;0;0;50000000;10000;29;3870;1000145;30003318;20000483;10000041;MXYS-8 II - Intaki Commerce Warehouse;-61499351040;3864453120;19968860160;0,5;0,05;4
60013399;0;0;50000000;10000;30;3868;1000145;30003369;20000491;10000041;ZV-72W IX - Moon 1 - Intaki Commerce Trading Post;2,11687E+12;3,03556E+11;-7,99917E+11;0,5;0,05;4
60013402;0;0;50000000;10000;30;3868;1000145;30003373;20000491;10000041;98Q-8O VII - Moon 16 - Intaki Commerce Trading Post;1,11381E+12;1,12123E+11;-4,59188E+11;0,5;0,05;4
60013405;0;0;50000000;10000;14;3867;1000146;30003271;20000478;10000041;Poitot VI - Moon 17 - Intaki Space Police Assembly Plant;-1,45629E+12;-1,63152E+11;7,15125E+11;0,5;0,05;4
60013408;0;0;50000000;10000;14;3867;1000146;30003276;20000478;10000041;FD-MLJ VII - Moon 4 - Intaki Space Police Assembly Plant;-9,52474E+11;1,47307E+11;-2,01463E+11;0,5;0,05;4
60013411;0;0;50000000;10000;15;3868;1000146;30003311;20000483;10000041;IIRH-G VIII - Intaki Space Police Logistic Support;-1,45219E+12;-53796741120;1,36951E+12;0,5;0,05;4
60013414;0;0;50000000;10000;14;3867;1000146;30003317;20000483;10000041;I0AB-R VI - Intaki Space Police Assembly Plant;1,08566E+12;39196385280;-4,81183E+11;0,5;0,05;4
60013417;0;0;50000000;10000;13;3869;1000146;30003287;20000480;10000041;T22-QI VI - Moon 9 - Intaki Space Police Testing Facilities;1,74677E+12;-1,10889E+11;2,46599E+11;0,5;0,05;4
60013420;0;0;50000000;10000;14;3867;1000146;30003289;20000480;10000041;ZN0-SR VI - Moon 4 - Intaki Space Police Assembly Plant;-8,50646E+11;-29864140800;-7,00532E+11;0,5;0,05;4
60013423;0;0;50000000;10000;14;3867;1000146;30003353;20000488;10000041;RLL-9R IX - Intaki Space Police Assembly Plant;4,40924E+12;6,07987E+11;-3,03151E+11;0,5;0,05;4
60013426;0;0;50000000;10000;15;3868;1000146;30003350;20000488;10000041;57-YRU IV - Moon 9 - Intaki Space Police Logistic Support;-4,33042E+11;-56681472000;96488939520;0,5;0,05;4
60013429;0;0;50000000;10000;15;3868;1000146;30003355;20000489;10000041;EF-F36 III - Moon 1 - Intaki Space Police Logistic Support;-1,3939E+11;19980410880;60263669760;0,5;0,05;4
60013432;0;0;50000000;10000;13;3869;1000146;30003360;20000489;10000041;GRNJ-3 III - Intaki Space Police Testing Facilities;-71086448640;1418403840;-1,01941E+11;0,5;0,05;4
60013435;0;0;50000000;10000;14;3867;1000146;30003338;20000486;10000041;9GYL-O V - Moon 13 - Intaki Space Police Assembly Plant;-46767513600;-4189102080;5,58638E+11;0,5;0,05;4
60013438;0;0;50000000;10000;15;3868;1000146;30003339;20000486;10000041;VLGD-R V - Moon 3 - Intaki Space Police Logistic Support;-2,12559E+11;12186378240;-1,38834E+12;0,5;0,05;4
60013441;0;0;50000000;10000;14;3867;1000146;30003294;20000481;10000041;V4-L0X IV - Moon 1 - Intaki Space Police Assembly Plant;6,70839E+11;97833738240;1,30478E+12;0,5;0,05;4
60013444;0;0;50000000;10000;15;3868;1000146;30003297;20000481;10000041;1-NKVT X - Intaki Space Police Logistic Support;1,30249E+12;-60172984320;-2,39648E+12;0,5;0,05;4
60013447;0;0;50000000;10000;15;3868;1000146;30003368;20000491;10000041;S-U8A4 V - Intaki Space Police Logistic Support;-1,74861E+11;-26134732800;-1,89074E+11;0,5;0,05;4
60013450;0;0;50000000;10000;14;3867;1000146;30003373;20000491;10000041;98Q-8O V - Moon 8 - Intaki Space Police Assembly Plant;1,14541E+11;11530690560;3,8183E+11;0,5;0,05;4
60013453;0;0;50000000;10000;15;3868;1000146;30003342;20000487;10000041;Y-W6GF VIII - Moon 17 - Intaki Space Police Logistic Support;-5,95247E+11;66473287680;-5,55457E+11;0,5;0,05;4
60013456;0;0;50000000;10000;14;3867;1000146;30003343;20000487;10000041;KFR-ZE VII - Moon 6 - Intaki Space Police Assembly Plant;-7,1053E+11;-43663810560;-2,98142E+12;0,5;0,05;4
60013459;0;0;50000000;10000;14;3867;1000146;30003330;20000485;10000041;0LTQ-C V - Moon 18 - Intaki Space Police Assembly Plant;6,22483E+11;1,03953E+11;5,29176E+11;0,5;0,05;4
60013462;0;0;50000000;10000;14;3867;1000146;30003327;20000485;10000041;BMNV-P XI - Moon 11 - Intaki Space Police Assembly Plant;-3,04065E+11;1214914560;-1,72549E+12;0,5;0,05;4
60013465;0;0;50000000;10000;33;56;1000147;30003271;20000478;10000041;Poitot V - Moon 14 - Intaki Syndicate Bureau;2,00723E+11;22485934080;-4,26226E+11;0,5;0,05;4
60013468;0;0;50000000;10000;32;57;1000147;30003275;20000478;10000041;2X-PQG III - Moon 17 - Intaki Syndicate Academy;-5,46559E+11;1,0676E+11;2,33595E+11;0,5;0,05;4
60013471;0;0;50000000;10000;33;56;1000147;30003279;20000478;10000041;K5-JRD VIII - Moon 2 - Intaki Syndicate Bureau;66946129920;11548876800;-1,38314E+12;0,5;0,05;4
60013474;0;0;50000000;10000;33;56;1000147;30003338;20000486;10000041;9GYL-O VI - Moon 16 - Intaki Syndicate Bureau;1,34743E+12;1,20698E+11;-1,15824E+11;0,5;0,05;4
60013477;0;0;50000000;10000;32;57;1000147;30003339;20000486;10000041;VLGD-R III - Moon 2 - Intaki Syndicate Academy;-42195148800;2419138560;-1,83834E+11;0,5;0,05;4
60013480;0;0;50000000;10000;33;56;1000147;30003338;20000486;10000041;9GYL-O V - Moon 9 - Intaki Syndicate Bureau;-48650772480;-4358430720;5,57812E+11;0,5;0,05;4
60013483;0;0;50000000;10000;32;57;1000147;30003333;20000485;10000041;RF-GGF V - Intaki Syndicate Academy;-4,06035E+11;-76633743360;1,09393E+11;0,5;0,05;4
60013486;0;0;50000000;10000;33;56;1000147;30003335;20000485;10000041;A-SJ8X VII - Moon 1 - Intaki Syndicate Bureau;1,15058E+12;-16566067200;10338754560;0,5;0,05;4
60013489;0;0;50000000;10000;33;56;1000147;30003329;20000485;10000041;31-MLU X - Moon 8 - Intaki Syndicate Bureau;-1,06918E+12;-98075566080;9,38716E+11;0,5;0,05;4
60013492;0;0;50000000;10000;33;56;1000147;30003305;20000482;10000041;A-ZLHX VII - Moon 2 - Intaki Syndicate Bureau;58215505920;7060316160;4,6372E+11;0,5;0,05;4
60013495;0;0;50000000;10000;33;56;1000147;30003305;20000482;10000041;A-ZLHX XI - Moon 1 - Intaki Syndicate Bureau;3,66073E+11;44398878720;2,59305E+12;0,5;0,05;4
60013498;0;0;50000000;10000;33;56;1000147;30003307;20000482;10000041;Y9G-KS VI - Moon 14 - Intaki Syndicate Bureau;-16354467840;-2290851840;-7,55463E+11;0,5;0,05;4
60013501;0;0;50000000;10000;33;56;1000147;30003363;20000490;10000041;CIS-7X VII - Intaki Syndicate Bureau;2,38759E+11;-7499980800;-4,45065E+11;0,5;0,05;4
60013504;0;0;50000000;10000;33;56;1000147;30003361;20000490;10000041;VSIG-K VIII - Moon 1 - Intaki Syndicate Bureau;3,79902E+12;1,93691E+11;-2,57609E+12;0,5;0,05;4
60013507;0;0;50000000;10000;33;56;1000147;30003363;20000490;10000041;CIS-7X IX - Moon 6 - Intaki Syndicate Bureau;1,31952E+11;-4149534720;1,77231E+12;0,5;0,05;4
60013510;0;0;50000000;10000;33;56;1000147;30003342;20000487;10000041;Y-W6GF IX - Moon 3 - Intaki Syndicate Bureau;3,96569E+11;-44286812160;-1,75402E+12;0,5;0,05;4
60013513;0;0;50000000;10000;33;56;1000147;30003344;20000487;10000041;KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau;1,04558E+12;-1,04955E+11;1,05016E+12;0,5;0,05;4
60013516;0;0;50000000;10000;32;57;1000147;30003344;20000487;10000041;KLYN-8 IV - Moon 14 - Intaki Syndicate Academy;1,05395E+12;-1,05794E+11;1,03445E+12;0,5;0,05;4
60013519;0;0;50000000;10000;32;57;1000147;30003287;20000480;10000041;T22-QI VI - Moon 12 - Intaki Syndicate Academy;1,75076E+12;-1,11142E+11;2,48634E+11;0,5;0,05;4
60013522;0;0;50000000;10000;32;57;1000147;30003287;20000480;10000041;T22-QI VI - Moon 6 - Intaki Syndicate Academy;1,74674E+12;-1,10884E+11;2,43854E+11;0,5;0,05;4
60013525;0;0;50000000;10000;32;57;1000147;30003287;20000480;10000041;T22-QI V - Moon 14 - Intaki Syndicate Academy;-7,06618E+11;44857466880;3,44147E+11;0,5;0,05;4
60013528;0;0;50000000;10000;33;56;1000147;30003324;20000484;10000041;3MOG-V X - Moon 2 - Intaki Syndicate Bureau;77329244160;-1835458560;9,89037E+11;0,5;0,05;4
60013531;0;0;50000000;10000;33;56;1000147;30003322;20000484;10000041;3KNK-A IX - Moon 12 - Intaki Syndicate Bureau;1,12863E+12;-1,08857E+11;2,13428E+12;0,5;0,05;4
60013534;0;0;50000000;10000;32;57;1000147;30003321;20000484;10000041;5-FGQI V - Moon 13 - Intaki Syndicate Academy;3,19816E+11;-40979865600;-7,959E+11;0,5;0,05;4
60013537;0;0;50000000;10000;33;56;1000147;30003317;20000483;10000041;I0AB-R VI - Moon 2 - Intaki Syndicate Bureau;1,08567E+12;39198105600;-4,79469E+11;0,5;0,05;4
60013540;0;0;50000000;10000;33;56;1000147;30003312;20000483;10000041;35-RK9 IX - Moon 4 - Intaki Syndicate Bureau;-2,09034E+12;-2,82102E+11;-1,22769E+12;0,5;0,05;4
60013543;0;0;50000000;10000;34;3868;1000147;30003318;20000483;10000041;MXYS-8 IV - Moon 1 - Intaki Syndicate Treasury;-2,54894E+11;16024166400;-2,81417E+11;0,5;0,05;4
60013546;0;0;50000000;10000;33;56;1000147;30003284;20000479;10000041;M2-CF1 X - Moon 3 - Intaki Syndicate Bureau;-3,28631E+12;-6,21876E+11;5,18681E+12;0,5;0,05;4
60013549;0;0;50000000;10000;33;56;1000147;30003280;20000479;10000041;6-CZ49 VI - Moon 6 - Intaki Syndicate Bureau;1,29322E+12;1,6622E+11;-1,0875E+12;0,5;0,05;4
60013552;0;0;50000000;10000;33;56;1000147;30003281;20000479;10000041;EZA-FM IV - Intaki Syndicate Bureau;4,02699E+11;54323159040;-9,45151E+11;0,5;0,05;4
60013555;0;0;50000000;10000;13;3865;1000149;30001480;20000218;10000017;54-VNO XI - Moon 2 - Jove Navy Testing Facilities;3,48056E+11;-36447068160;1,34435E+12;0,5;0,05;4
60013558;0;0;50000000;10000;14;3865;1000149;30001480;20000218;10000017;54-VNO V - Moon 2 - Jove Navy Assembly Plant;13865410560;-1451089920;-2,11969E+11;0,5;0,05;4
60013561;0;0;50000000;10000;14;3865;1000149;30001480;20000218;10000017;54-VNO X - Jove Navy Assembly Plant;8,98287E+11;-94051000320;3,18991E+11;0,5;0,05;4
60013564;0;0;50000000;10000;14;3865;1000149;30001631;20000241;10000019;T-YWDD VII - Moon 13 - Jove Navy Assembly Plant;6,75618E+12;2,85903E+11;2,95574E+12;0,5;0,05;4
60013567;0;0;50000000;10000;15;3865;1000149;30001633;20000241;10000019;T-C5A0 X - Moon 9 - Jove Navy Logistic Support;-2,21578E+11;-10640793600;-1,07081E+12;0,5;0,05;4
60013570;0;0;50000000;10000;14;3865;1000149;30001632;20000241;10000019;DLY-RG VIII - Moon 3 - Jove Navy Assembly Plant;2,43843E+11;-13893427200;7,61143E+11;0,5;0,05;4
60013573;0;0;50000000;10000;15;3865;1000149;30001492;20000220;10000017;6-NCE7 IV - Jove Navy Logistic Support;3,76378E+11;27143577600;1,0465E+11;0,5;0,05;4
60013576;0;0;50000000;10000;14;3865;1000149;30001496;20000220;10000017;CZ-CED IV - Moon 18 - Jove Navy Assembly Plant;2,94357E+11;31570452480;9,18126E+11;0,5;0,05;4
60013579;0;0;50000000;10000;13;3865;1000149;30001499;20000220;10000017;L-TPN0 II - Moon 2 - Jove Navy Testing Facilities;-62069760000;-5635891200;-1,78477E+11;0,5;0,05;4
60013582;0;0;50000000;10000;14;3865;1000149;30001624;20000240;10000019;69A-54 VIII - Jove Navy Assembly Plant;5,75874E+11;89657794560;-6,1532E+11;0,5;0,05;4
60013585;0;0;50000000;10000;13;3865;1000149;30001629;20000240;10000019;BWO-UU VIII - Jove Navy Testing Facilities;-2,59077E+12;-32874209280;9,98415E+11;0,5;0,05;4
60013588;0;0;50000000;10000;14;3865;1000149;30001628;20000240;10000019;PQWA-L VII - Jove Navy Assembly Plant;-83501506560;15398461440;-2,85904E+11;0,5;0,05;4
60013591;0;0;50000000;10000;13;3865;1000149;30001524;20000224;10000017;1C-TD6 X - Moon 4 - Jove Navy Testing Facilities;8,42257E+11;-2630983680;6,07932E+11;0,5;0,05;4
60013594;0;0;50000000;10000;14;3865;1000149;30001519;20000224;10000017;TO21-U VIII - Moon 1 - Jove Navy Assembly Plant;-5,33704E+11;81998929920;9,53589E+11;0,5;0,05;4
60013597;0;0;50000000;10000;14;3865;1000149;30001518;20000224;10000017;H7OL-I IV - Moon 6 - Jove Navy Assembly Plant;-1,33928E+11;-10660700160;-6,81272E+11;0,5;0,05;4
60013600;0;0;50000000;10000;13;3865;1000149;30001453;20000213;10000017;SQ-2XA II - Jove Navy Testing Facilities;67866746880;5318369280;1,36706E+11;0,5;0,05;4
