TYPEID;ATTRIBUTEID;VALUEINT;VALUEFLOAT
27609;525;;1
27609;552;;4000
27609;556;720000;
27609;650;41215;
27609;676;;1440000
27609;677;720000;
27609;680;21215;
27609;711;100000;
27609;722;3600000;
27609;752;;50
27609;753;;50
27609;754;;-25
27609;872;;1
27609;974;;0.01
27609;975;;0.01
27609;976;;0.01
27609;977;;0.01
27609;1031;2;
27609;1214;;15000
27609;1233;;25000
27609;1692;;4
27610;9;1500000;
27610;11;1093750;
27610;48;1500;
27610;136;;1
27610;154;250000;
27610;208;;200
27610;209;;200
27610;210;;200
27610;211;;200
27610;263;;12375000
27610;264;;0
27610;265;1650000;
27610;266;0;
27610;271;;0.5
27610;272;;1
27610;273;;1
27610;274;;0.75
27610;473;250000;
27610;479;;200000000
27610;484;;0.75
27610;524;;0.75
27610;525;;1
27610;552;;2000
27610;556;405000;
27610;650;35000;
27610;676;;810000
27610;677;405000;
27610;680;15000;
27610;711;100000;
27610;722;3600000;
27610;752;;50
27610;753;;50
27610;754;;-25
27610;872;;1
27610;974;;0.01
27610;975;;0.01
27610;976;;0.01
27610;977;;0.01
27610;1031;1;
27610;1214;;15000
27610;1233;;12500
27610;1692;;4
27612;9;;1500000
27612;11;1093750;
27612;48;1500;
27612;136;;1
27612;154;250000;
27612;208;;200
27612;209;;200
27612;210;;200
27612;211;;200
27612;263;;13500000
27612;264;;0
27612;265;1800000;
27612;266;0;
27612;271;;0.5
27612;272;;1
27612;273;;1
27612;274;;0.75
27612;473;250000;
27612;479;;200000000
27612;484;;0.75
27612;524;;0.75
27612;525;;1
27612;552;;2000
27612;556;360000;
27612;650;35000;
27612;676;;720000
27612;677;360000;
27612;680;15000;
27612;711;100000;
27612;722;3600000;
27612;752;;50
27612;753;;50
27612;754;;-25
27612;872;;1
27612;974;;0.01
27612;975;;0.01
27612;976;;0.01
27612;977;;0.01
27612;1031;1;
27612;1214;;15000
27612;1233;;12500
27612;1692;;4
27613;9;100000;
27613;30;101250;
27613;50;0;
27613;51;7880;
27613;54;16000;
27613;56;;1
27613;64;;48
27613;109;;1
27613;110;;1
27613;111;;1
27613;113;;1
27613;128;3;
27613;136;;1
27613;154;90000;
27613;156;;0.001
27613;158;;26000
27613;160;;0.0487125
27613;182;11584;
27613;192;1;
27613;208;;200
27613;209;;200
27613;210;;200
27613;211;;200
27613;245;;569
27613;263;;75000
27613;265;1125000;
27613;277;1;
27613;416;16000;
27613;466;;0.5
27613;475;7500;
27613;476;30000;
27613;479;;5000000
27613;484;;0.75
27613;524;;0.75
27613;525;;1
27613;552;;2000
27613;556;;5000
27613;564;;82
27613;604;85;
27613;620;;125
27613;676;;5000
27613;677;;120000
27613;691;60000;
27613;771;;10000
27613;872;1;
27613;1165;5000;
27613;1167;1;
27613;1692;;4
27613;1768;;11351
27615;9;100000;
27615;30;90000;
27615;50;0;
27615;51;7880;
27615;54;16000;
27615;56;;1
27615;64;;52
27615;109;;1
27615;110;;1
27615;111;;1
27615;113;;1
27615;128;3;
27615;136;;1
27615;154;90000;
27615;156;;0.001
27615;158;;26000
27615;160;;0.0487125
27615;182;11584;
27615;192;1;
27615;208;;200
27615;209;;200
27615;210;;200
27615;211;;200
27615;245;;569
27615;263;;100000
27615;265;1500000;
27615;277;1;
27615;416;16000;
27615;466;;0.5
27615;475;7500;
27615;476;30000;
27615;479;;5000000
27615;484;;0.75
27615;524;;0.75
27615;525;;1
27615;552;;2000
27615;556;;5000
27615;564;;90
27615;604;85;
27615;620;;125
27615;676;;5000
27615;677;;120000
27615;691;60000;
27615;771;;10000
27615;872;1;
27615;1165;5000;
27615;1167;1;
27615;1692;;4
27615;1768;;11351
27616;9;100000;
27616;30;162000;
27616;50;0;
27616;51;9560;
27616;54;225000;
27616;56;;1
27616;64;;29
27616;109;;1
27616;110;;1
27616;111;;1
27616;113;;1
27616;128;3;
27616;136;;1
27616;154;330000;
27616;156;;0.001
27616;158;;112000
27616;160;;0.004106667
27616;182;11584;
27616;192;1;
27616;208;;200
27616;209;;200
27616;210;;200
27616;211;;200
27616;245;;567
27616;263;;75000
27616;265;1125000;
27616;277;1;
27616;416;225000;
27616;466;;0.5
27616;475;7500;
27616;476;30000;
27616;479;;5000000
27616;484;;0.75
27616;524;;0.75
27616;525;;1
27616;552;;2000
27616;556;;5000
27616;564;;82
27616;604;85;
27616;620;;125
27616;676;;5000
27616;677;;120000
27616;691;60000;
27616;771;;10000
27616;872;1;
27616;1165;5000;
27616;1167;1;
27616;1692;;4
27616;1768;;11351
27618;9;100000;
27618;30;144000;
27618;50;0;
27618;51;9560;
27618;54;225000;
27618;56;;1
27618;64;;32
27618;109;;1
27618;110;;1
27618;111;;1
27618;113;;1
27618;128;3;
27618;136;;1
27618;154;330000;
27618;156;;0.001
27618;158;;112000
27618;160;;0.004106667
27618;182;11584;
27618;192;1;
27618;208;;200
27618;209;;200
27618;210;;200
27618;211;;200
27618;245;;567
27618;263;;100000
27618;265;1500000;
27618;277;1;
27618;416;225000;
27618;466;;0.5
27618;475;7500;
27618;476;30000;
27618;479;;10000000
27618;484;;0.75
27618;524;;0.75
27618;525;;1
27618;552;;2000
27618;556;;5000
27618;564;;90
27618;604;85;
27618;620;;125
27618;676;;5000
27618;677;;120000
27618;691;60000;
27618;771;;10000
27618;872;1;
27618;1165;5000;
27618;1167;1;
27618;1692;;4
27618;1768;;11351
27619;9;100000;
27619;30;50625;
27619;50;0;
27619;51;5250;
27619;54;10000;
27619;56;;1
27619;64;;31
27619;109;;1
27619;110;;1
27619;111;;1
27619;113;;1
27619;128;2;
27619;136;;1
27619;154;90000;
27619;156;;0.001
27619;158;;17000
27619;160;;0.06
27619;182;11584;
27619;192;1;
27619;208;;200
27619;209;;200
27619;210;;200
27619;211;;200
27619;245;;562
27619;263;;37500
27619;265;562500;
27619;277;1;
27619;416;10000;
27619;466;;0.5
27619;475;7500;
27619;476;30000;
27619;479;;2500000
27619;484;;0.75
27619;524;;0.75
27619;525;;1
27619;552;;2000
27619;556;;5000
27619;564;;275
27619;604;85;
27619;620;;40
27619;676;;5000
27619;677;;120000
27619;691;60000;
27619;771;;10000
27619;872;1;
27619;1165;5000;
27619;1167;1;
27619;1692;;4
27619;1768;;11351
27621;9;100000;
27621;30;45000;
27621;50;0;
27621;51;5250;
27621;54;10000;
27621;56;;1
27621;64;;34
27621;109;;1
27621;110;;1
27621;111;;1
27621;113;;1
27621;128;2;
27621;136;;1
27621;154;90000;
27621;156;;0.001
27621;158;;17000
27621;160;;0.06
27621;182;11584;
27621;192;1;
27621;208;;200
27621;209;;200
27621;210;;200
27621;211;;200
27621;245;;562
27621;263;;50000
27621;265;750000;
27621;277;1;
27621;416;10000;
27621;466;;0.5
27621;475;7500;
27621;476;30000;
27621;479;;2500000
27621;484;;0.75
27621;524;;0.75
27621;525;;1
27621;552;;2000
27621;556;;5000
27621;564;;300
27621;604;85;
27621;620;;40
27621;676;;5000
27621;677;;120000
27621;691;60000;
27621;771;;10000
27621;872;1;
27621;1165;5000;
27621;1167;1;
27621;1692;;4
27621;1768;;11351
27622;9;100000;
27622;30;81000;
27622;50;0;
27622;51;6380;
27622;54;150000;
27622;56;;1
27622;64;;19
27622;109;;1
27622;110;;1
27622;111;;1
27622;113;;1
27622;128;2;
27622;136;;1
27622;154;330000;
27622;156;;0.001
27622;158;;75000
27622;160;;0.01104
27622;182;11584;
27622;192;1;
27622;208;;200
27622;209;;200
27622;210;;200
27622;211;;200
27622;245;;7251
27622;263;;37500
27622;265;562500;
27622;277;1;
27622;416;150000;
27622;466;;0.5
27622;475;7500;
27622;476;30000;
27622;479;;2500000
27622;484;;0.75
27622;524;;0.75
27622;525;;1
27622;552;;2000
27622;556;;5000
27622;564;;275
27622;604;85;
27622;620;;40
27622;676;;5000
27622;677;;120000
27622;691;60000;
27622;771;;10000
27622;872;1;
27622;1165;5000;
27622;1167;1;
27622;1692;;4
27622;1768;;11351
27624;9;100000;
27624;30;72000;
27624;50;0;
27624;51;6380;
27624;54;150000;
27624;56;;1
27624;64;;21
27624;109;;1
27624;110;;1
27624;111;;1
27624;113;;1
27624;128;2;
27624;136;;1
27624;154;330000;
27624;156;;0.001
27624;158;;75000
27624;160;;0.01104
27624;182;11584;
27624;192;1;
27624;208;;200
27624;209;;200
27624;210;;200
27624;211;;200
27624;245;;7251
27624;263;;50000
27624;265;750000;
27624;277;1;
27624;416;150000;
27624;466;;0.5
27624;475;7500;
27624;476;30000;
27624;479;;5000000
27624;484;;0.75
27624;524;;0.75
27624;525;;1
27624;552;;2000
27624;556;;5000
27624;564;;300
27624;604;85;
27624;620;;40
27624;676;;5000
27624;677;;120000
27624;691;60000;
27624;771;;10000
27624;872;1;
27624;1165;5000;
27624;1167;1;
27624;1692;;4
27624;1768;;11351
27625;9;100000;
27625;30;202500;
27625;50;0;
27625;51;9000;
27625;54;280500;
27625;64;;29
27625;109;;1
27625;110;;1
27625;111;;1
27625;113;;1
27625;128;3;
27625;136;;1
27625;154;300000;
27625;156;;0.001
27625;158;;75000
27625;160;;0.004367201
27625;182;11584;
27625;192;1;
27625;208;;200
27625;209;;200
27625;210;;200
27625;211;;200
27625;245;;459
27625;263;;75000
27625;265;1125000;
27625;277;1;
27625;416;249000;
27625;466;;0.5
27625;475;7500;
27625;476;30000;
27625;479;;5000000
27625;484;;0.75
27625;524;;0.75
27625;525;;1
27625;552;;2000
27625;556;;5000
27625;564;;82
27625;604;86;
27625;620;;125
27625;676;;5000
27625;677;;120000
27625;691;60000;
27625;771;;5
27625;786;1;
27625;872;1;
27625;1165;5000;
27625;1167;1;
27625;1692;;4
27625;1768;;11320
27627;9;100000;
27627;30;180000;
27627;50;0;
27627;51;9000;
27627;54;280500;
27627;64;;32
27627;109;;1
27627;110;;1
27627;111;;1
27627;113;;1
27627;128;3;
27627;136;;1
27627;154;300000;
27627;156;;0.001
27627;158;;75000
27627;160;;0.004367201
27627;182;11584;
27627;192;1;
27627;208;;200
27627;209;;200
27627;210;;200
27627;211;;200
27627;245;;459
27627;263;;100000
27627;265;1500000;
27627;277;1;
27627;416;249000;
27627;466;;0.5
27627;475;7500;
27627;476;30000;
27627;479;;5000000
27627;484;;0.75
27627;524;;0.75
27627;525;;1
27627;552;;2000
27627;556;;5000
27627;564;;90
27627;604;86;
27627;620;;125
27627;676;;5000
27627;677;;120000
27627;691;60000;
27627;771;;5
27627;786;1;
27627;872;1;
27627;1165;5000;
27627;1167;1;
27627;1692;;4
27627;1768;;11320
27628;9;100000;
27628;30;141750;
27628;50;0;
27628;51;7880;
27628;54;79500;
27628;64;;40
27628;109;;1
27628;110;;1
27628;111;;1
27628;113;;1
27628;128;3;
27628;136;;1
27628;154;90000;
27628;156;;0.001
27628;158;;21000
27628;160;;0.025471698
27628;182;11584;
27628;192;1;
27628;208;;200
27628;209;;200
27628;210;;200
27628;211;;200
27628;245;;458
27628;263;;75000
27628;265;1125000;
27628;277;1;
27628;416;79500;
27628;466;;0.5
27628;475;7500;
27628;476;30000;
27628;479;;5000000
27628;484;;0.75
27628;524;;0.75
27628;525;;1
27628;552;;2000
27628;556;;5000
27628;564;;82
27628;604;86;
27628;620;;125
27628;676;;5000
27628;677;;120000
27628;691;60000;
27628;771;;5
27628;786;1;
27628;872;1;
27628;1165;5000;
27628;1167;1;
27628;1692;;4
27628;1768;;11320
27630;9;100000;
27630;30;126000;
27630;50;0;
27630;51;7880;
27630;54;79500;
27630;64;;44
27630;109;;1
27630;110;;1
27630;111;;1
27630;113;;1
27630;128;3;
27630;136;;1
27630;154;90000;
27630;156;;0.001
27630;158;;21000
27630;160;;0.025471698
27630;182;11584;
27630;192;1;
27630;208;;200
27630;209;;200
27630;210;;200
27630;211;;200
27630;245;;458
27630;263;;100000
27630;265;1500000;
27630;277;1;
27630;416;79500;
27630;466;;0.5
27630;475;7500;
27630;476;30000;
27630;479;;5000000
27630;484;;0.75
27630;524;;0.75
27630;525;;1
27630;552;;2000
27630;556;;5000
27630;564;;90
27630;604;86;
27630;620;;125
27630;676;;5000
27630;677;;120000
27630;691;60000;
27630;771;;5
27630;786;1;
27630;872;1;
27630;1165;5000;
27630;1167;1;
27630;1692;;4
27630;1768;;11320
27631;9;100000;
27631;30;101250;
27631;50;0;
27631;51;6000;
27631;54;187500;
27631;64;;19
27631;109;;1
27631;110;;1
27631;111;;1
27631;113;;1
27631;128;2;
27631;136;;1
27631;154;300000;
27631;156;;0.001
27631;158;;50000
27631;160;;0.01056
27631;182;11584;
27631;192;1;
27631;208;;200
27631;209;;200
27631;210;;200
27631;211;;200
27631;245;;454
27631;263;;37500
27631;265;562500;
27631;277;1;
27631;416;187500;
27631;466;;0.5
27631;475;7500;
27631;476;30000;
27631;479;;2500000
27631;484;;0.75
27631;524;;0.75
27631;525;;1
27631;552;;2000
27631;556;;5000
27631;564;;275
27631;604;86;
27631;620;;40
27631;676;;5000
27631;677;;120000
27631;691;60000;
27631;771;;5
27631;786;1;
27631;872;1;
27631;1165;5000;
27631;1167;1;
27631;1692;;4
27631;1768;;11320
27633;9;100000;
27633;30;90000;
27633;50;0;
27633;51;6000;
27633;54;187500;
27633;64;;21
27633;109;;1
27633;110;;1
27633;111;;1
27633;113;;1
27633;128;2;
27633;136;;1
27633;154;300000;
27633;156;;0.001
27633;158;;50000
27633;160;;0.01056
27633;182;11584;
27633;192;1;
27633;208;;200
27633;209;;200
27633;210;;200
27633;211;;200
27633;245;;454
27633;263;;50000
27633;265;750000;
27633;277;1;
27633;416;187500;
27633;466;;0.5
27633;475;7500;
27633;476;30000;
27633;479;;2500000
27633;484;;0.75
27633;524;;0.75
27633;525;;1
27633;552;;2000
27633;556;;5000
27633;564;;300
27633;604;86;
27633;620;;40
27633;676;;5000
27633;677;;120000
27633;691;60000;
27633;771;;5
27633;786;1;
27633;872;1;
27633;1165;5000;
27633;1167;1;
27633;1692;;4
27633;1768;;11320
27634;9;100000;
27634;30;70875;
27634;50;0;
27634;51;5250;
27634;54;52500;
27634;64;;27
27634;109;;1
27634;110;;1
27634;111;;1
27634;113;;1
27634;128;2;
27634;136;;1
27634;154;90000;
27634;156;;0.001
27634;158;;14000
27634;160;;0.030952381
27634;182;11584;
27634;192;1;
27634;208;;200
27634;209;;200
27634;210;;200
27634;211;;200
27634;245;;451
27634;263;;37500
27634;265;562500;
27634;277;1;
27634;416;52500;
27634;466;;0.5
27634;475;7500;
27634;476;30000;
27634;479;;2500000
27634;484;;0.75
27634;524;;0.75
27634;525;;1
27634;552;;2000
27634;556;;5000
27634;564;;275
27634;604;86;
27634;620;;40
27634;676;;5000
27634;677;;120000
27634;691;60000;
27634;771;;5
27634;786;1;
27634;872;1;
27634;1165;5000;
27634;1167;1;
27634;1692;;4
27634;1768;;11320
27636;9;100000;
27636;30;63000;
27636;50;0;
27636;51;5250;
27636;54;52500;
27636;64;;30
27636;109;;1
27636;110;;1
27636;111;;1
27636;113;;1
27636;128;2;
27636;136;;1
27636;154;90000;
27636;156;;0.001
27636;158;;14000
27636;160;;0.030952381
27636;182;11584;
27636;192;1;
27636;208;;200
27636;209;;200
27636;210;;200
27636;211;;200
27636;245;;451
27636;263;;50000
27636;265;750000;
27636;277;1;
27636;416;52500;
27636;466;;0.5
27636;475;7500;
27636;476;30000;
27636;479;;2500000
27636;484;;0.75
27636;524;;0.75
27636;525;;1
27636;552;;2000
27636;556;;5000
27636;564;;300
27636;604;86;
27636;620;;40
27636;676;;5000
27636;677;;120000
27636;691;60000;
27636;771;;5
27636;786;1;
27636;872;1;
27636;1165;5000;
27636;1167;1;
27636;1692;;4
27636;1768;;11320
27638;9;100000;
27638;30;36000;
27638;50;40;
27638;109;;1
27638;110;;1
27638;111;;1
27638;113;;1
27638;136;;1
27638;154;350000;
27638;156;;0.001
27638;182;11584;
27638;192;1;
27638;208;;200
27638;209;;200
27638;210;;200
27638;211;;200
27638;212;;1.1
27638;263;;37500
27638;265;562500;
27638;277;1;
27638;416;175000;
27638;466;;0.5
27638;475;7500;
27638;476;30000;
27638;479;;2500000
27638;484;;0.75
27638;506;;24000
27638;524;;0.75
27638;525;;1
27638;552;;2000
27638;556;;5000
27638;564;;275
27638;604;386;
27638;645;;2
27638;646;;2.5
27638;676;;5000
27638;677;;120000
27638;691;60000;
27638;771;;10000
27638;858;;0.25
27638;859;;1.5
27638;872;1;
27638;1165;5000;
27638;1167;1;
27638;1692;;4
27640;9;100000;
27640;30;32000;
27640;50;40;
27640;109;;1
27640;110;;1
27640;111;;1
27640;113;;1
27640;136;;1
27640;154;350000;
27640;156;;0.001
27640;182;11584;
27640;192;1;
27640;208;;200
27640;209;;200
27640;210;;200
27640;211;;200
27640;212;;1.2
27640;263;;50000
27640;265;750000;
27640;277;1;
27640;416;175000;
27640;466;;0.5
27640;475;7500;
27640;476;30000;
27640;479;;2500000
27640;484;;0.75
27640;506;;24000
27640;524;;0.75
27640;525;;1
27640;552;;2000
27640;556;;5000
27640;564;;300
27640;604;386;
27640;645;;2
27640;646;;2.5
27640;676;;5000
27640;677;;120000
27640;691;60000;
27640;771;;10000
27640;858;;0.25
27640;859;;1.5
27640;872;1;
27640;1165;5000;
27640;1167;1;
27640;1692;;4
27641;9;100000;
27641;30;72000;
27641;50;80;
27641;109;;1
27641;110;;1
27641;111;;1
27641;113;;1
27641;136;;1
27641;154;350000;
27641;156;;0.001
27641;182;11584;
27641;192;1;
27641;208;;200
27641;209;;200
27641;210;;200
27641;211;;200
27641;212;;2.75
27641;263;;75000
27641;265;1125000;
27641;277;1;
27641;416;175000;
27641;466;;0.5
27641;475;7500;
27641;476;30000;
27641;479;;5000000
27641;484;;0.75
27641;506;;24000
27641;524;;0.75
27641;525;;1
27641;552;;2000
27641;556;;5000
27641;564;;82
27641;604;89;
27641;645;;2.5
27641;646;;5
27641;676;;5000
27641;677;;120000
27641;691;60000;
27641;771;;10000
27641;858;;0.75
27641;859;;1.5
27641;872;1;
27641;1165;5000;
27641;1167;1;
27641;1692;;4
27643;9;100000;
27643;30;64000;
27643;50;80;
27643;109;;1
27643;110;;1
27643;111;;1
27643;113;;1
27643;136;;1
27643;154;350000;
27643;156;;0.001
27643;182;11584;
27643;192;1;
27643;208;;200
27643;209;;200
27643;210;;200
27643;211;;200
27643;212;;3
27643;263;;100000
27643;265;1500000;
27643;277;1;
27643;416;175000;
27643;466;;0.5
27643;475;7500;
27643;476;30000;
27643;479;;5000000
27643;484;;0.75
27643;506;;24000
27643;524;;0.75
27643;525;;1
27643;552;;2000
27643;556;;5000
27643;564;;90
27643;604;89;
27643;645;;2.5
27643;646;;5
27643;676;;5000
27643;677;;120000
27643;691;60000;
27643;771;;10000
27643;858;;0.75
27643;859;;1.5
27643;872;1;
27643;1165;5000;
27643;1167;1;
27643;1692;;4
27644;9;100000;
27644;30;182250;
27644;50;0;
27644;51;23650;
27644;54;280500;
27644;56;;1
27644;64;;73
27644;109;;1
27644;110;;1
27644;111;;1
27644;113;;1
27644;128;3;
27644;136;;1
27644;154;330000;
27644;156;;0.001
27644;158;;246000
27644;160;;0.002566845
27644;182;11584;
27644;192;1;
27644;208;;200
27644;209;;200
27644;210;;200
27644;211;;200
27644;245;;493
27644;263;;75000
27644;265;1125000;
27644;277;1;
27644;416;249000;
27644;466;;0.5
27644;475;7500;
27644;476;30000;
27644;479;;5000000
27644;484;;0.75
27644;524;;0.75
27644;525;;1
27644;552;;2000
27644;556;;5000
27644;564;;82
27644;604;83;
27644;620;;125
27644;676;;5000
27644;677;;120000
27644;691;60000;
27644;771;;10000
27644;872;1;
27644;1165;5000;
27644;1167;1;
27644;1692;;4
27644;1768;;27644
27646;9;100000;
27646;30;162000;
27646;50;0;
27646;51;23650;
27646;54;280500;
27646;56;;1
27646;64;;80
27646;109;;1
27646;110;;1
27646;111;;1
27646;113;;1
27646;128;3;
27646;136;;1
27646;154;330000;
27646;156;;0.001
27646;158;;246000
27646;160;;0.002566845
27646;182;11584;
27646;192;1;
27646;208;;200
27646;209;;200
27646;210;;200
27646;211;;200
27646;245;;493
27646;263;;100000
27646;265;1500000;
27646;277;1;
27646;416;249000;
27646;466;;0.5
27646;475;7500;
27646;476;30000;
27646;479;;5000000
27646;484;;0.75
27646;524;;0.75
27646;525;;1
27646;552;;2000
27646;556;;5000
27646;564;;90
27646;604;83;
27646;620;;125
27646;676;;5000
27646;677;;120000
27646;691;60000;
27646;771;;10000
27646;872;1;
27646;1165;5000;
27646;1167;1;
27646;1692;;4
27646;1768;;11318
27647;9;100000;
27647;30;121500;
27647;50;0;
27647;51;7880;
27647;54;15000;
27647;56;;1
27647;64;;47
27647;109;;1
27647;110;;1
27647;111;;1
27647;113;;1
27647;128;3;
27647;136;;1
27647;154;90000;
27647;156;;0.001
27647;158;;63000
27647;160;;0.03456
27647;182;11584;
27647;192;1;
27647;208;;200
27647;209;;200
27647;210;;200
27647;211;;200
27647;245;;489
27647;263;;75000
27647;265;1125000;
27647;277;1;
27647;416;15000;
27647;466;;0.5
27647;475;7500;
27647;476;30000;
27647;479;;5000000
27647;484;;0.75
27647;524;;0.75
27647;525;;1
27647;552;;2000
27647;556;;5000
27647;564;;82
27647;604;83;
27647;620;;125
27647;676;;5000
27647;677;;120000
27647;691;60000;
27647;771;;10000
27647;872;1;
27647;1165;5000;
27647;1167;1;
27647;1692;;4
27647;1768;;11318
27649;9;100000;
27649;30;108000;
27649;50;0;
27649;51;7880;
27649;54;15000;
27649;56;;1
27649;64;;51
27649;109;;1
27649;110;;1
27649;111;;1
27649;113;;1
27649;128;3;
27649;136;;1
27649;154;90000;
27649;156;;0.001
27649;158;;63000
27649;160;;0.03456
27649;182;11584;
27649;192;1;
27649;208;;200
27649;209;;200
27649;210;;200
27649;211;;200
27649;245;;489
27649;263;;100000
27649;265;1500000;
27649;277;1;
27649;416;15000;
27649;466;;0.5
27649;475;7500;
27649;476;30000;
27649;479;;5000000
27649;484;;0.75
27649;524;;0.75
27649;525;;1
27649;552;;2000
27649;556;;5000
27649;564;;90
27649;604;83;
27649;620;;125
27649;676;;5000
27649;677;;120000
27649;691;60000;
27649;771;;10000
27649;872;1;
27649;1165;5000;
27649;1167;1;
27649;1692;;4
27649;1768;;11318
27650;9;100000;
27650;30;91125;
27650;50;0;
27650;51;15750;
27650;54;187500;
27650;56;;1
27650;64;;48
27650;109;;1
27650;110;;1
27650;111;;1
27650;113;;1
27650;128;2;
27650;136;;1
27650;154;330000;
27650;156;;0.001
27650;158;;168000
27650;160;;0.00704
27650;182;11584;
27650;192;1;
27650;208;;200
27650;209;;200
27650;210;;200
27650;211;;200
27650;245;;488
27650;263;;37500
27650;265;562500;
27650;277;1;
27650;416;187500;
27650;466;;0.5
27650;475;7500;
27650;476;30000;
27650;479;;2500000
27650;484;;0.75
27650;524;;0.75
27650;525;;1
27650;552;;2000
27650;556;;5000
27650;564;;275
27650;604;83;
27650;620;;40
27650;676;;5000
27650;677;;120000
27650;691;60000;
27650;771;;10000
27650;872;1;
27650;1165;5000;
27650;1167;1;
27650;1692;;4
27650;1768;;11318
27652;9;100000;
27652;30;81000;
27652;50;0;
27652;51;15750;
27652;54;187500;
27652;56;;1
27652;64;;52
27652;109;;1
27652;110;;1
27652;111;;1
27652;113;;1
27652;128;2;
